segment_id,family_id,class_id,producto,nombre_producto
1,23,360,10402390,Rosal cortado seco vogue                                                                                                                                                                                                                                        
1,23,360,10402391,Rosal cortado seco voila                                                                                                                                                                                                                                        
1,23,360,10402392,Rosal cortado seco wild                                                                                                                                                                                                                                         
1,23,360,10402393,Rosal cortado seco yves piaget                                                                                                                                                                                                                                  
1,23,361,10402401,Rosal cortado seco african dawn                                                                                                                                                                                                                                 
1,23,361,10402402,Rosal cortado seco amada                                                                                                                                                                                                                                        
1,23,361,10402403,Rosal cortado seco black baccara                                                                                                                                                                                                                                
1,23,361,10402404,Rosal cortado seco black beauty                                                                                                                                                                                                                                 
1,23,361,10402405,Rosal cortado seco black finess o black magic                                                                                                                                                                                                                   
1,23,361,10402406,Rosal cortado seco black magic                                                                                                                                                                                                                                  
1,23,361,10402407,Rosal cortado seco bohemian o pasarela                                                                                                                                                                                                                          
1,23,361,10402408,Rosal cortado seco breathless                                                                                                                                                                                                                                   
1,23,361,10402409,Rosal cortado seco caballero                                                                                                                                                                                                                                    
1,23,361,10402410,Rosal cortado seco carrera                                                                                                                                                                                                                                      
1,23,361,10402411,Rosal cortado seco charlene                                                                                                                                                                                                                                     
1,23,361,10402412,Rosal cortado seco charlotte                                                                                                                                                                                                                                    
1,23,361,10402413,Rosal cortado seco cherry lady                                                                                                                                                                                                                                  
1,23,361,10402414,Rosal cortado seco cherry love                                                                                                                                                                                                                                  
1,23,361,10402415,Rosal cortado seco classy rose                                                                                                                                                                                                                                  
1,23,361,10402416,Rosal cortado seco colorado velvet                                                                                                                                                                                                                              
1,23,361,10402417,Rosal cortado seco corazón                                                                                                                                                                                                                                      
1,23,361,10402418,Rosal cortado seco corrida                                                                                                                                                                                                                                      
1,23,361,10402419,Rosal cortado seco dynamite                                                                                                                                                                                                                                     
1,23,361,10402420,Rosal cortado seco eurored                                                                                                                                                                                                                                      
1,23,361,10402421,Rosal cortado seco fashion                                                                                                                                                                                                                                      
1,23,361,10402422,Rosal cortado seco fire and ice                                                                                                                                                                                                                                 
1,23,361,10402423,Rosal cortado seco first red                                                                                                                                                                                                                                    
1,23,361,10402424,Rosal cortado seco forever young                                                                                                                                                                                                                                
1,23,361,10402425,Rosal cortado seco freedom                                                                                                                                                                                                                                      
1,23,361,10402426,Rosal cortado seco freestyle                                                                                                                                                                                                                                    
1,23,361,10402427,Rosal cortado seco friendship                                                                                                                                                                                                                                   
1,23,361,10402428,Rosal cortado seco gospel                                                                                                                                                                                                                                       
1,23,361,10402429,Rosal cortado seco graffity                                                                                                                                                                                                                                     
1,23,361,10402430,Rosal cortado seco grand gala                                                                                                                                                                                                                                   
1,23,361,10402431,Rosal cortado seco grand prix                                                                                                                                                                                                                                   
1,23,361,10402432,Rosal cortado seco grand classe                                                                                                                                                                                                                                 
1,23,361,10402433,Rosal cortado seco hearts                                                                                                                                                                                                                                       
1,23,361,10402434,Rosal cortado seco heat                                                                                                                                                                                                                                         
1,23,361,10402435,Rosal cortado seco hocus pocus                                                                                                                                                                                                                                  
1,23,361,10402436,Rosal cortado seco lady in red                                                                                                                                                                                                                                  
1,23,361,10402437,Rosal cortado seco latin lady                                                                                                                                                                                                                                   
1,23,361,10402438,Rosal cortado seco legend                                                                                                                                                                                                                                       
1,23,361,10402439,Rosal cortado seco lulu                                                                                                                                                                                                                                         
1,23,361,10402440,Rosal cortado seco luna rossa                                                                                                                                                                                                                                   
1,23,361,10402441,Rosal cortado seco luxor                                                                                                                                                                                                                                        
1,23,361,10402442,Rosal cortado seco madame delbard o carola                                                                                                                                                                                                                      
1,23,361,10402443,Rosal cortado seco miss paris                                                                                                                                                                                                                                   
1,23,361,10402444,Rosal cortado seco nicole                                                                                                                                                                                                                                       
1,23,361,10402445,Rosal cortado seco night fever                                                                                                                                                                                                                                  
1,23,361,10402446,Rosal cortado seco obsession                                                                                                                                                                                                                                    
1,23,361,10402447,Rosal cortado seco opium                                                                                                                                                                                                                                        
1,23,361,10402448,Rosal cortado seco paz                                                                                                                                                                                                                                          
1,23,361,10402449,Rosal cortado seco preference                                                                                                                                                                                                                                   
1,23,361,10402450,Rosal cortado seco red berlin                                                                                                                                                                                                                                   
1,23,361,10402451,Rosal cortado seco red bull                                                                                                                                                                                                                                     
1,23,361,10402452,Rosal cortado seco red calypso                                                                                                                                                                                                                                  
1,23,361,10402453,Rosal cortado seco red diamond                                                                                                                                                                                                                                  
1,23,361,10402454,Rosal cortado seco red fantasy                                                                                                                                                                                                                                  
1,23,361,10402455,Rosal cortado seco red france                                                                                                                                                                                                                                   
1,23,361,10402456,Rosal cortado seco red intuition                                                                                                                                                                                                                                
1,23,361,10402457,Rosal cortado seco red jewel                                                                                                                                                                                                                                    
1,23,361,10402458,Rosal cortado seco red magic                                                                                                                                                                                                                                    
1,23,361,10402459,Rosal cortado seco red one                                                                                                                                                                                                                                      
1,23,361,10402460,Rosal cortado seco red paris                                                                                                                                                                                                                                    
1,23,361,10402461,Rosal cortado seco red princess                                                                                                                                                                                                                                 
1,23,361,10402462,Rosal cortado seco red sensation o colorad                                                                                                                                                                                                                      
1,23,361,10402463,Rosal cortado seco red unique                                                                                                                                                                                                                                   
1,23,361,10402464,Rosal cortado seco rockefeller                                                                                                                                                                                                                                  
1,23,361,10402465,Rosal cortado seco romeo                                                                                                                                                                                                                                        
1,23,361,10402466,Rosal cortado seco rouge baiser                                                                                                                                                                                                                                 
1,23,361,10402467,Rosal cortado seco roulette                                                                                                                                                                                                                                     
1,23,361,10402468,Rosal cortado seco royal massai                                                                                                                                                                                                                                 
1,23,361,10402469,Rosal cortado seco royal red                                                                                                                                                                                                                                    
1,23,361,10402470,Rosal cortado seco samurai                                                                                                                                                                                                                                      
1,23,361,10402471,Rosal cortado seco sexy red                                                                                                                                                                                                                                     
1,23,361,10402472,Rosal cortado seco starfire                                                                                                                                                                                                                                     
1,23,361,10402473,Rosal cortado seco tango                                                                                                                                                                                                                                        
1,23,361,10402474,Rosal cortado seco tiger tail                                                                                                                                                                                                                                   
1,23,361,10402475,Rosal cortado seco tinto                                                                                                                                                                                                                                        
1,23,361,10402476,Rosal cortado seco top secret                                                                                                                                                                                                                                   
1,23,361,10402477,Rosal cortado seco vital                                                                                                                                                                                                                                        
1,23,361,10402478,Rosal cortado seco wisdom                                                                                                                                                                                                                                       
1,23,361,10402479,Rosal cortado seco xantia                                                                                                                                                                                                                                       
1,23,361,10402480,Rosal cortado seco xcite                                                                                                                                                                                                                                        
1,23,362,10402501,Rosal cortado seco burgundy sweetheart                                                                                                                                                                                                                          
1,23,362,10402502,Rosal cortado seco cream sweetheart                                                                                                                                                                                                                             
1,23,362,10402503,Rosal cortado seco hot pink sweetheart                                                                                                                                                                                                                          
1,23,362,10402504,Rosal cortado seco lavender sweetheart                                                                                                                                                                                                                          
1,23,362,10402505,Rosal cortado seco light pink sweetheart                                                                                                                                                                                                                        
1,23,362,10402506,Rosal cortado seco orange sweetheart                                                                                                                                                                                                                            
1,23,362,10402507,Rosal cortado seco peach sweetheart                                                                                                                                                                                                                             
1,23,362,10402508,Rosal cortado seco red sweetheart                                                                                                                                                                                                                               
1,23,362,10402509,Rosal cortado seco white sweetheart                                                                                                                                                                                                                             
1,23,362,10402510,Rosal cortado seco yelllow sweetheart                                                                                                                                                                                                                           
1,23,363,10402601,Rosal cortado seco absolut                                                                                                                                                                                                                                      
1,23,363,10402602,Rosal cortado seco aida                                                                                                                                                                                                                                         
1,23,363,10402603,Rosal cortado seco akito                                                                                                                                                                                                                                        
1,23,363,10402604,Rosal cortado seco amelia                                                                                                                                                                                                                                       
1,23,363,10402605,Rosal cortado seco anastasia                                                                                                                                                                                                                                    
1,23,363,10402606,Rosal cortado seco andean crystal                                                                                                                                                                                                                               
1,23,363,10402607,Rosal cortado seco angel                                                                                                                                                                                                                                        
1,23,363,10402608,Rosal cortado seco annemarie                                                                                                                                                                                                                                    
1,23,363,10402609,Rosal cortado seco avalanche                                                                                                                                                                                                                                    
1,23,363,10402610,Rosal cortado seco bianca                                                                                                                                                                                                                                       
1,23,363,10402611,Rosal cortado seco blizzard                                                                                                                                                                                                                                     
1,23,363,10402612,Rosal cortado seco bridal akito                                                                                                                                                                                                                                 
1,23,363,10402613,Rosal cortado seco domenica                                                                                                                                                                                                                                     
1,23,363,10402614,Rosal cortado seco escimo                                                                                                                                                                                                                                       
1,23,363,10402615,Rosal cortado seco farfalla                                                                                                                                                                                                                                     
1,23,363,10402616,Rosal cortado seco high and peace                                                                                                                                                                                                                               
1,23,363,10402617,Rosal cortado seco high and pure                                                                                                                                                                                                                                
1,23,363,10402618,Rosal cortado seco inocencia o innocenti                                                                                                                                                                                                                        
1,23,363,10402619,Rosal cortado seco ivory                                                                                                                                                                                                                                        
1,23,363,10402620,Rosal cortado seco mondial                                                                                                                                                                                                                                      
1,23,363,10402621,Rosal cortado seco mount everest                                                                                                                                                                                                                                
1,23,363,10402622,Rosal cortado seco nova zembla                                                                                                                                                                                                                                  
1,23,363,10402623,Rosal cortado seco patience o auspator                                                                                                                                                                                                                          
1,23,363,10402624,Rosal cortado seco polar star                                                                                                                                                                                                                                   
1,23,363,10402625,Rosal cortado seco polo                                                                                                                                                                                                                                         
1,23,363,10402626,Rosal cortado seco proud                                                                                                                                                                                                                                        
1,23,363,10402627,Rosal cortado seco snowy jewel                                                                                                                                                                                                                                  
1,23,363,10402628,Rosal cortado seco tibet                                                                                                                                                                                                                                        
1,23,363,10402629,Rosal cortado seco tineke                                                                                                                                                                                                                                       
1,23,363,10402630,Rosal cortado seco vitality                                                                                                                                                                                                                                     
1,23,363,10402631,Rosal cortado seco white cadillac                                                                                                                                                                                                                               
1,23,363,10402632,Rosal cortado seco white dove                                                                                                                                                                                                                                   
1,23,364,10402701,Rosal cortado seco aalsmeer gold                                                                                                                                                                                                                                
1,23,364,10402702,Rosal cortado seco alina                                                                                                                                                                                                                                        
1,23,364,10402703,Rosal cortado seco ambiance                                                                                                                                                                                                                                     
1,23,364,10402704,Rosal cortado seco aquarel                                                                                                                                                                                                                                      
1,23,364,10402705,Rosal cortado seco autumn                                                                                                                                                                                                                                       
1,23,364,10402706,Rosal cortado seco brasil                                                                                                                                                                                                                                       
1,23,364,10402707,Rosal cortado seco candle light                                                                                                                                                                                                                                 
1,23,364,10402708,Rosal cortado seco cantata o cantate                                                                                                                                                                                                                            
1,23,364,10402709,Rosal cortado seco capriccio                                                                                                                                                                                                                                    
1,23,364,10402710,Rosal cortado seco caribbean                                                                                                                                                                                                                                    
1,23,364,10402711,Rosal cortado seco circus                                                                                                                                                                                                                                       
1,23,364,10402712,Rosal cortado seco citran                                                                                                                                                                                                                                       
1,23,364,10402713,Rosal cortado seco concorde                                                                                                                                                                                                                                     
1,23,364,10402714,Rosal cortado seco conga                                                                                                                                                                                                                                        
1,23,364,10402715,Rosal cortado seco deja vu                                                                                                                                                                                                                                      
1,23,364,10402716,Rosal cortado seco desire                                                                                                                                                                                                                                       
1,23,364,10402717,Rosal cortado seco donia sol                                                                                                                                                                                                                                    
1,23,364,10402718,Rosal cortado seco dueto                                                                                                                                                                                                                                        
1,23,364,10402719,Rosal cortado seco erin                                                                                                                                                                                                                                         
1,23,364,10402720,Rosal cortado seco exotic curiosa                                                                                                                                                                                                                               
1,23,364,10402721,Rosal cortado seco feria                                                                                                                                                                                                                                        
1,23,364,10402722,Rosal cortado seco fire bird                                                                                                                                                                                                                                    
1,23,364,10402723,Rosal cortado seco florida                                                                                                                                                                                                                                      
1,23,364,10402724,Rosal cortado seco friendly                                                                                                                                                                                                                                     
1,23,364,10402725,Rosal cortado seco gallinda                                                                                                                                                                                                                                     
1,23,364,10402726,Rosal cortado seco geisha                                                                                                                                                                                                                                       
1,23,364,10402727,Rosal cortado seco gelbe                                                                                                                                                                                                                                        
1,23,364,10402728,Rosal cortado seco gelosia o yellow flame                                                                                                                                                                                                                       
1,23,364,10402729,Rosal cortado seco gold rush                                                                                                                                                                                                                                    
1,23,364,10402730,Rosal cortado seco gold star                                                                                                                                                                                                                                    
1,23,364,10402731,Rosal cortado seco gold strike                                                                                                                                                                                                                                  
1,23,364,10402732,Rosal cortado seco golda                                                                                                                                                                                                                                        
1,23,364,10402733,Rosal cortado seco golden fashion                                                                                                                                                                                                                               
1,23,364,10402734,Rosal cortado seco golden gate                                                                                                                                                                                                                                  
1,23,364,10402735,Rosal cortado seco gran dorado                                                                                                                                                                                                                                  
1,23,364,10402736,Rosal cortado seco helio                                                                                                                                                                                                                                        
1,23,364,10402737,Rosal cortado seco high and exotic                                                                                                                                                                                                                              
1,23,364,10402738,Rosal cortado seco high and yellow                                                                                                                                                                                                                              
